transaction_id,transaction_date,branch_id,branch_name,city,region,customer_id,customer_age_group,customer_gender,product_id,product_name,category,brand,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TX014335,2025-12-02,BR002,Downtown Plaza,Phnom Penh,Central,CUS01814,25-34,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$131.99,5%,$250.78,$169.99,$80.79,Cash
TX014336,2025-12-02,BR008,City Hub,Sihanoukville,South,CUS02051,45-54,Female,PRD0033,Sunscreen SPF50,Beauty,PureSkin,1,$23.99,30%,$16.79,$11.03,$5.76,Cash
TX014337,2025-12-02,BR003,Riverside Center,Siem Reap,North,CUS03675,18-24,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,6,$8.99,5%,$51.24,$29.40,$21.84,Debit Card
TX014338,2025-12-02,BR006,East Square,Kratie,East,CUS00315,45-54,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,4,$1.00,20%,$3.20,$2.60,$0.60,Credit Card
TX014339,2025-12-03,BR003,Riverside Center,Siem Reap,North,CUS02215,18-24,Male,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,6,$19.99,30%,$83.96,$54.33,$29.63,Mobile Payment
TX014340,2025-12-03,BR001,Central Mall,Phnom Penh,Central,CUS00750,18-24,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$60.99,30%,$85.39,$49.02,$36.37,Mobile Payment
TX014341,2025-12-03,BR007,West Gate,Pursat,West,CUS00800,35-44,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,1,$67.99,5%,$64.59,$37.27,$27.32,Debit Card
TX014342,2025-12-03,BR001,Central Mall,Phnom Penh,Central,CUS02586,18-24,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,2,$62.99,20%,$100.78,$63.39,$37.39,Credit Card
TX014343,2025-12-03,BR003,Riverside Center,Siem Reap,North,CUS02808,25-34,Female,PRD0065,Desk Organizer,Stationery,CarryAll,3,$15.99,25%,$35.98,$21.69,$14.29,Mobile Payment
TX014344,2025-12-03,BR003,Riverside Center,Siem Reap,North,CUS02571,35-44,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$54.99,0%,$109.98,$79.88,$30.10,Mobile Payment
TX014345,2025-12-03,BR007,West Gate,Pursat,West,CUS03883,25-34,Female,PRD0046,Resistance Bands Set,Sports,FitGear,2,$171.99,15%,$292.38,$173.15,$119.23,Credit Card
TX014346,2025-12-03,BR007,West Gate,Pursat,West,CUS03373,55+,Male,PRD0017,Wool Sweater,Fashion,Urbanwear,2,$72.99,15%,$124.08,$71.59,$52.49,Credit Card
TX014347,2025-12-03,BR004,North Point,Battambang,North,CUS00874,45-54,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,7,$1.00,25%,$5.25,$4.05,$1.20,Credit Card
TX014348,2025-12-03,BR008,City Hub,Sihanoukville,South,CUS02658,45-54,Female,PRD0046,Resistance Bands Set,Sports,FitGear,1,$202.99,5%,$192.84,$147.70,$45.14,Debit Card
TX014349,2025-12-03,BR002,Downtown Plaza,Phnom Penh,Central,CUS02621,25-34,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,2,$1.00,20%,$1.60,$1.26,$0.34,Credit Card
TX014350,2025-12-03,BR002,Downtown Plaza,Phnom Penh,Central,CUS02715,25-34,Male,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$128.99,0%,$257.98,$200.22,$57.76,Cash
TX014351,2025-12-03,BR008,City Hub,Sihanoukville,South,CUS01874,45-54,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,10,$12.99,15%,$110.42,$85.24,$25.18,Cash
TX014352,2025-12-03,BR004,North Point,Battambang,North,CUS03976,35-44,Female,PRD0016,Running Sneakers,Fashion,StrideOn,1,$41.99,10%,$37.79,$20.99,$16.80,Credit Card
TX014353,2025-12-03,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0021,Non-stick Frying Pan,Home Living,HomeCraft,1,$204.99,20%,$163.99,$101.02,$62.97,Credit Card
TX014354,2025-12-03,BR004,North Point,Battambang,North,CUS03353,35-44,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,20%,$4.00,$2.83,$1.17,Debit Card
TX014355,2025-12-03,BR007,West Gate,Pursat,West,CUS02059,55+,Male,PRD0040,Running Shoes,Sports,ActivePro,2,$163.99,20%,$262.38,$206.82,$55.56,Mobile Payment
TX014356,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS03346,45-54,Female,PRD0062,Sketchbook,Stationery,PaperPlus,3,$9.99,5%,$28.47,$18.56,$9.91,Cash
TX014357,2025-12-04,BR008,City Hub,Sihanoukville,South,CUS01748,45-54,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,5,$1.00,15%,$4.25,$3.01,$1.24,Credit Card
TX014358,2025-12-04,BR006,East Square,Kratie,East,CUS00007,55+,Male,PRD0046,Resistance Bands Set,Sports,FitGear,1,$192.99,5%,$183.34,$107.93,$75.41,Mobile Payment
TX014359,2025-12-04,BR007,West Gate,Pursat,West,CUS02097,35-44,Female,PRD0025,Memory Foam Pillow,Home Living,CozyNest,2,$198.99,0%,$397.98,$253.00,$144.98,Debit Card
TX014360,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS02309,35-44,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,5,$20.99,10%,$94.46,$55.57,$38.89,Cash
TX014361,2025-12-04,BR006,East Square,Kratie,East,CUS00490,35-44,Male,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,7,$4.99,25%,$26.20,$20.06,$6.14,Debit Card
TX014362,2025-12-04,BR003,Riverside Center,Siem Reap,North,CUS02787,35-44,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,2,$13.99,20%,$22.38,$17.32,$5.06,Debit Card
TX014363,2025-12-04,BR007,West Gate,Pursat,West,CUS03590,55+,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$54.99,10%,$98.98,$57.63,$41.35,Mobile Payment
TX014364,2025-12-04,BR003,Riverside Center,Siem Reap,North,CUS03663,25-34,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$106.99,30%,$149.79,$100.14,$49.65,Credit Card
TX014365,2025-12-04,BR003,Riverside Center,Siem Reap,North,CUS01687,35-44,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,3,$67.99,30%,$142.78,$113.03,$29.75,Mobile Payment
TX014366,2025-12-04,BR001,Central Mall,Phnom Penh,Central,CUS01811,18-24,Male,PRD0065,Desk Organizer,Stationery,CarryAll,4,$13.99,0%,$55.96,$40.09,$15.87,Credit Card
TX014367,2025-12-04,BR004,North Point,Battambang,North,CUS03618,18-24,Male,PRD0052,Canned Tuna,Grocery,QuickMeal,1,$1.00,25%,$0.75,$0.46,$0.29,Cash
TX014368,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS04192,25-34,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,5,$19.99,10%,$89.96,$56.04,$33.92,Mobile Payment
TX014369,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS00216,45-54,Female,PRD0020,Silk Scarf,Fashion,Belle Mode,3,$86.99,30%,$182.68,$108.11,$74.57,Mobile Payment
TX014370,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS00255,18-24,Male,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$632.99,15%,$538.04,$426.42,$111.62,Mobile Payment
TX014371,2025-12-04,BR005,South Market,Kampot,South,CUS00222,55+,Female,PRD0061,Highlighter Set,Stationery,WriteWell,5,$15.99,0%,$79.95,$56.22,$23.73,Credit Card
TX014372,2025-12-04,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,2,$56.99,15%,$96.88,$57.01,$39.87,Debit Card
TX014373,2025-12-04,BR004,North Point,Battambang,North,CUS03336,45-54,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,5,$17.99,15%,$76.46,$59.87,$16.59,Cash
TX014374,2025-12-05,BR003,Riverside Center,Siem Reap,North,CUS00393,25-34,Male,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,6,$6.99,20%,$33.55,$18.62,$14.93,Cash
TX014375,2025-12-05,BR002,Downtown Plaza,Phnom Penh,Central,CUS02886,55+,Female,PRD0034,Shampoo 400ml,Beauty,GlowLab,2,$27.99,25%,$41.98,$26.60,$15.38,Mobile Payment
TX014376,2025-12-05,BR006,East Square,Kratie,East,CUS00739,55+,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$830.99,20%,$664.79,$405.49,$259.30,Mobile Payment
TX014377,2025-12-05,BR003,Riverside Center,Siem Reap,North,CUS00129,25-34,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,3,$94.99,0%,$284.97,$160.08,$124.89,Credit Card
TX014378,2025-12-05,BR003,Riverside Center,Siem Reap,North,CUS02524,35-44,Female,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,5,$3.49,20%,$13.96,$9.21,$4.75,Cash
TX014379,2025-12-05,BR005,South Market,Kampot,South,CUS02521,55+,Female,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,3,$22.99,10%,$62.07,$51.48,$10.59,Cash
TX014380,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS01257,35-44,Male,PRD0062,Sketchbook,Stationery,PaperPlus,3,$10.99,5%,$31.32,$17.81,$13.51,Mobile Payment
TX014381,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS01419,25-34,Female,PRD0001,Smartphone X10,Electronics,Voltek,1,$592.99,15%,$504.04,$335.70,$168.34,Cash
TX014382,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS01562,25-34,Female,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$723.99,5%,$687.79,$397.44,$290.35,Mobile Payment
TX014383,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS03912,18-24,Male,PRD0045,Badminton Racket,Sports,ActivePro,1,$174.99,30%,$122.49,$79.94,$42.55,Credit Card
TX014384,2025-12-05,BR008,City Hub,Sihanoukville,South,CUS03657,45-54,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,1,$145.99,15%,$124.09,$83.40,$40.69,Mobile Payment
TX014385,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS02212,55+,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,5,$95.99,10%,$431.96,$317.93,$114.03,Mobile Payment
TX014386,2025-12-05,BR008,City Hub,Sihanoukville,South,CUS04047,25-34,Female,PRD0027,Blackout Curtain Set,Home Living,CozyNest,1,$133.99,5%,$127.29,$81.14,$46.15,Debit Card
TX014387,2025-12-05,BR002,Downtown Plaza,Phnom Penh,Central,CUS02467,45-54,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$99.99,15%,$169.98,$123.91,$46.07,Cash
TX014388,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS00424,25-34,Male,PRD0001,Smartphone X10,Electronics,Voltek,1,$732.99,5%,$696.34,$499.41,$196.93,Credit Card
TX014389,2025-12-05,BR002,Downtown Plaza,Phnom Penh,Central,CUS02085,18-24,Male,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,1,$59.99,5%,$56.99,$38.05,$18.94,Mobile Payment
TX014390,2025-12-05,BR006,East Square,Kratie,East,CUS03747,45-54,Male,PRD0010,Smartwatch S2,Electronics,NexGear,3,$430.99,0%,"$1,292.97",$919.53,$373.44,Debit Card
TX014391,2025-12-05,BR008,City Hub,Sihanoukville,South,CUS02776,18-24,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,10,$8.99,0%,$89.90,$67.54,$22.36,Debit Card
TX014392,2025-12-05,BR004,North Point,Battambang,North,CUS03996,25-34,Female,PRD0011,Men's Denim Jacket,Fashion,Urbanwear,1,$52.99,15%,$45.04,$29.39,$15.65,Mobile Payment
TX014393,2025-12-05,BR002,Downtown Plaza,Phnom Penh,Central,CUS02229,25-34,Female,PRD0008,Power Bank 20000mAh,Electronics,Sonix,3,$626.99,0%,"$1,880.97","$1,164.99",$715.98,Credit Card
TX014394,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS03833,55+,Male,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,2,$6.99,20%,$11.18,$8.56,$2.62,Mobile Payment
TX014395,2025-12-05,BR008,City Hub,Sihanoukville,South,CUS03255,18-24,Male,PRD0064,File Folder Set,Stationery,PaperPlus,3,$17.99,0%,$53.97,$33.11,$20.86,Debit Card
TX014396,2025-12-05,BR006,East Square,Kratie,East,CUS03482,18-24,Male,PRD0002,Wireless Earbuds Pro,Electronics,Sonix,2,$413.99,20%,$662.38,$369.29,$293.09,Debit Card
TX014397,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS04170,55+,Female,PRD0060,School Backpack,Stationery,CarryAll,7,$2.99,15%,$17.79,$11.99,$5.80,Mobile Payment
TX014398,2025-12-05,BR006,East Square,Kratie,East,CUS01332,25-34,Female,PRD0030,Facial Cleanser,Beauty,GlowLab,3,$47.99,15%,$122.37,$100.17,$22.20,Cash
TX014399,2025-12-05,BR001,Central Mall,Phnom Penh,Central,CUS02629,35-44,Male,PRD0003,Laptop Pro 14,Electronics,Voltek,1,$674.99,5%,$641.24,$363.51,$277.73,Debit Card
TX014400,2025-12-05,BR002,Downtown Plaza,Phnom Penh,Central,CUS01119,18-24,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,7,$124.99,0%,$874.93,$643.69,$231.24,Debit Card
TX014401,2025-12-06,BR007,West Gate,Pursat,West,CUS03590,55+,Male,PRD0040,Running Shoes,Sports,ActivePro,2,$138.99,0%,$277.98,$170.58,$107.40,Mobile Payment
TX014402,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS02491,18-24,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$129.99,30%,$181.99,$127.84,$54.15,Mobile Payment
TX014403,2025-12-06,BR004,North Point,Battambang,North,CUS00761,35-44,Male,PRD0055,Fresh Milk 1L,Grocery,DairyBest,5,$18.99,30%,$66.46,$48.37,$18.09,Mobile Payment
TX014404,2025-12-06,BR006,East Square,Kratie,East,CUS01857,35-44,Male,PRD0005,Bluetooth Speaker,Electronics,Sonix,1,$127.99,10%,$115.19,$94.69,$20.50,Credit Card
TX014405,2025-12-06,BR003,Riverside Center,Siem Reap,North,CUS00796,25-34,Female,PRD0058,Notebook A5,Stationery,PaperPlus,3,$11.99,5%,$34.17,$18.93,$15.24,Cash
TX014406,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS01991,25-34,Male,PRD0023,LED Desk Lamp,Home Living,BrightHome,1,$274.99,5%,$261.24,$211.14,$50.10,Debit Card
TX014407,2025-12-06,BR004,North Point,Battambang,North,CUS00309,25-34,Female,PRD0060,School Backpack,Stationery,CarryAll,2,$3.49,25%,$5.24,$3.47,$1.77,Credit Card
TX014408,2025-12-06,BR007,West Gate,Pursat,West,CUS04059,18-24,Female,PRD0033,Sunscreen SPF50,Beauty,PureSkin,4,$21.99,20%,$70.37,$43.09,$27.28,Debit Card
TX014409,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS02531,25-34,Male,PRD0006,Tablet Air 10,Electronics,Voltek,2,$798.99,25%,"$1,198.49",$732.93,$465.56,Mobile Payment
TX014410,2025-12-06,BR005,South Market,Kampot,South,CUS04169,55+,Female,PRD0034,Shampoo 400ml,Beauty,GlowLab,2,$30.99,0%,$61.98,$44.11,$17.87,Mobile Payment
TX014411,2025-12-06,BR001,Central Mall,Phnom Penh,Central,CUS00750,18-24,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,2,$73.99,10%,$133.18,$103.76,$29.42,Debit Card
TX014412,2025-12-06,BR005,South Market,Kampot,South,CUS01707,55+,Male,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,2,$11.99,0%,$23.98,$17.94,$6.04,Debit Card
TX014413,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS03924,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,3,$1.00,25%,$2.25,$1.88,$0.37,Mobile Payment
TX014414,2025-12-06,BR008,City Hub,Sihanoukville,South,CUS02901,45-54,Male,PRD0040,Running Shoes,Sports,ActivePro,1,$159.99,10%,$143.99,$85.91,$58.08,Mobile Payment
TX014415,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS00279,18-24,Female,PRD0061,Highlighter Set,Stationery,WriteWell,4,$16.99,0%,$67.96,$41.61,$26.35,Credit Card
TX014416,2025-12-06,BR005,South Market,Kampot,South,CUS03705,55+,Male,PRD0053,Bottled Water 1.5L,Grocery,PureSpring,2,$19.99,0%,$39.98,$26.15,$13.83,Mobile Payment
TX014417,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS00828,25-34,Female,PRD0040,Running Shoes,Sports,ActivePro,1,$137.99,10%,$124.19,$101.31,$22.88,Debit Card
TX014418,2025-12-06,BR001,Central Mall,Phnom Penh,Central,CUS01133,25-34,Female,PRD0018,Formal Shirt,Fashion,Denim Co,2,$15.99,5%,$30.38,$22.15,$8.23,Mobile Payment
TX014419,2025-12-06,BR006,East Square,Kratie,East,CUS03080,45-54,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$21.99,20%,$70.37,$49.66,$20.71,Mobile Payment
TX014420,2025-12-06,BR004,North Point,Battambang,North,CUS02973,35-44,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,3,$20.99,30%,$44.08,$35.25,$8.83,Mobile Payment
TX014421,2025-12-06,BR001,Central Mall,Phnom Penh,Central,CUS02776,18-24,Male,PRD0006,Tablet Air 10,Electronics,Voltek,1,$925.99,20%,$740.79,$455.65,$285.14,Mobile Payment
TX014422,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS00022,18-24,Female,PRD0007,Gaming Mouse RGB,Electronics,NexGear,1,$663.99,15%,$564.39,$405.65,$158.74,Debit Card
TX014423,2025-12-06,BR006,East Square,Kratie,East,CUS01090,35-44,Male,PRD0016,Running Sneakers,Fashion,StrideOn,2,$38.99,15%,$66.28,$41.11,$25.17,Mobile Payment
TX014424,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS01532,25-34,Female,PRD0041,Adjustable Dumbbell Set,Sports,FitGear,2,$97.99,15%,$166.58,$117.22,$49.36,Debit Card
TX014425,2025-12-06,BR003,Riverside Center,Siem Reap,North,CUS01777,25-34,Male,PRD0057,Mixed Snack Pack,Grocery,QuickMeal,6,$11.99,0%,$71.94,$43.45,$28.49,Cash
TX014426,2025-12-06,BR002,Downtown Plaza,Phnom Penh,Central,CUS00294,35-44,Female,PRD0014,Slim Fit Jeans,Fashion,Denim Co,5,$120.99,0%,$604.95,$464.30,$140.65,Mobile Payment
TX014427,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS02843,35-44,Male,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,2,$100.99,15%,$171.68,$128.53,$43.15,Mobile Payment
TX014428,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS03743,18-24,Male,PRD0007,Gaming Mouse RGB,Electronics,NexGear,2,$686.99,10%,"$1,236.58",$782.44,$454.14,Cash
TX014429,2025-12-07,BR004,North Point,Battambang,North,CUS04162,18-24,Male,PRD0012,Women's Summer Dress,Fashion,Belle Mode,3,$116.99,20%,$280.78,$216.62,$64.16,Debit Card
TX014430,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS03389,45-54,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,1,$25.99,10%,$23.39,$14.14,$9.25,Cash
TX014431,2025-12-07,BR005,South Market,Kampot,South,CUS00891,55+,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,6,$3.99,20%,$19.15,$13.60,$5.55,Mobile Payment
TX014432,2025-12-07,BR004,North Point,Battambang,North,CUS02137,18-24,Female,PRD0058,Notebook A5,Stationery,PaperPlus,4,$12.99,15%,$44.17,$29.24,$14.93,Mobile Payment
TX014433,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS03856,55+,Female,PRD0043,Cycling Helmet,Sports,RideSafe,1,$154.99,5%,$147.24,$123.79,$23.45,Credit Card
TX014434,2025-12-07,BR001,Central Mall,Phnom Penh,Central,CUS00270,25-34,Female,PRD0037,Eyeshadow Palette,Beauty,Belle Cosmetics,3,$10.99,20%,$26.38,$18.63,$7.75,Mobile Payment
TX014435,2025-12-07,BR008,City Hub,Sihanoukville,South,CUS01002,18-24,Male,PRD0026,Storage Organizer Box,Home Living,TidyLiving,2,$61.99,20%,$99.18,$80.71,$18.47,Cash
TX014436,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS01147,35-44,Male,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,1,$64.99,30%,$45.49,$26.04,$19.45,Credit Card
TX014437,2025-12-07,BR006,East Square,Kratie,East,CUS02581,25-34,Female,PRD0050,Instant Noodles Pack,Grocery,QuickMeal,4,$3.99,0%,$15.96,$11.84,$4.12,Mobile Payment
TX014438,2025-12-07,BR004,North Point,Battambang,North,CUS03991,35-44,Female,PRD0048,Jasmine Rice 5kg,Grocery,FarmFresh,5,$7.99,0%,$39.95,$31.15,$8.80,Cash
TX014439,2025-12-07,BR001,Central Mall,Phnom Penh,Central,CUS02063,45-54,Female,PRD0016,Running Sneakers,Fashion,StrideOn,3,$34.99,25%,$78.73,$56.55,$22.18,Mobile Payment
TX014440,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS02373,25-34,Female,PRD0054,Ground Coffee 200g,Grocery,BrewHouse,8,$15.99,20%,$102.34,$82.74,$19.60,Cash
TX014441,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS02686,35-44,Male,PRD0056,Bread Loaf,Grocery,QuickMeal,4,$19.99,30%,$55.97,$46.49,$9.48,Mobile Payment
TX014442,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS03582,25-34,Female,PRD0058,Notebook A5,Stationery,PaperPlus,6,$10.99,0%,$65.94,$51.13,$14.81,Credit Card
TX014443,2025-12-07,BR008,City Hub,Sihanoukville,South,CUS01270,45-54,Male,PRD0063,Mechanical Pencil Set,Stationery,WriteWell,3,$11.99,5%,$34.17,$24.21,$9.96,Cash
TX014444,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS02621,25-34,Male,PRD0010,Smartwatch S2,Electronics,NexGear,2,$388.99,0%,$777.98,$518.07,$259.91,Credit Card
TX014445,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS03883,25-34,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,1,$25.99,30%,$18.19,$11.18,$7.01,Credit Card
TX014446,2025-12-07,BR003,Riverside Center,Siem Reap,North,CUS03943,35-44,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$868.99,25%,"$1,303.49",$772.52,$530.97,Debit Card
TX014447,2025-12-07,BR005,South Market,Kampot,South,CUS01706,55+,Female,PRD0049,Cooking Oil 1L,Grocery,FarmFresh,8,$16.99,0%,$135.92,$87.55,$48.37,Debit Card
TX014448,2025-12-07,BR001,Central Mall,Phnom Penh,Central,CUS00472,35-44,Female,PRD0052,Canned Tuna,Grocery,QuickMeal,10,$1.00,15%,$8.50,$6.31,$2.19,Cash
TX014449,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS03883,25-34,Female,PRD0032,Matte Lipstick,Beauty,Belle Cosmetics,3,$57.99,0%,$173.97,$111.03,$62.94,Debit Card
TX014450,2025-12-07,BR007,West Gate,Pursat,West,CUS03875,55+,Male,PRD0020,Silk Scarf,Fashion,Belle Mode,2,$82.99,15%,$141.08,$119.14,$21.94,Mobile Payment
TX014451,2025-12-07,BR002,Downtown Plaza,Phnom Penh,Central,CUS00404,18-24,Female,PRD0028,Electric Kettle,Home Living,HomeCraft,2,$26.99,0%,$53.98,$34.95,$19.03,Credit Card
TX014452,2025-12-07,BR001,Central Mall,Phnom Penh,Central,CUS00330,25-34,Female,PRD0010,Smartwatch S2,Electronics,NexGear,1,$424.99,0%,$424.99,$269.19,$155.80,Mobile Payment
TX014453,2025-12-07,BR007,West Gate,Pursat,West,CUS00807,55+,Female,PRD0004,Smart TV 43in,Electronics,ClearView,3,$581.99,15%,"$1,484.07","$1,233.89",$250.18,Cash
TX014454,2025-12-07,BR006,East Square,Kratie,East,CUS02717,55+,Male,PRD0001,Smartphone X10,Electronics,Voltek,1,$673.99,15%,$572.89,$403.03,$169.86,Cash
TX014455,2025-12-07,BR006,East Square,Kratie,East,CUS01333,35-44,Female,PRD0006,Tablet Air 10,Electronics,Voltek,2,$748.99,5%,"$1,423.08","$1,145.06",$278.02,Credit Card
TX014456,2025-12-08,BR007,West Gate,Pursat,West,CUS01051,25-34,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,2,$3.99,5%,$7.58,$5.72,$1.86,Debit Card
TX014457,2025-12-08,BR003,Riverside Center,Siem Reap,North,CUS03395,35-44,Female,PRD0004,Smart TV 43in,Electronics,ClearView,2,$661.99,10%,"$1,191.58",$783.51,$408.07,Cash
TX014458,2025-12-08,BR004,North Point,Battambang,North,CUS01065,35-44,Female,PRD0012,Women's Summer Dress,Fashion,Belle Mode,2,$131.99,5%,$250.78,$149.14,$101.64,Mobile Payment
TX014459,2025-12-08,BR003,Riverside Center,Siem Reap,North,CUS04033,35-44,Male,PRD0018,Formal Shirt,Fashion,Denim Co,3,$17.99,0%,$53.97,$38.60,$15.37,Credit Card
TX014460,2025-12-08,BR006,East Square,Kratie,East,CUS01928,35-44,Male,PRD0031,Moisturizing Cream,Beauty,PureSkin,2,$49.99,0%,$99.98,$74.53,$25.45,Mobile Payment
TX014461,2025-12-08,BR005,South Market,Kampot,South,CUS01861,55+,Female,PRD0013,Cotton T-Shirt,Fashion,Urbanwear,6,$102.99,25%,$463.45,$284.58,$178.87,Mobile Payment
TX014462,2025-12-08,BR001,Central Mall,Phnom Penh,Central,CUS03957,35-44,Female,PRD0019,Summer Sandals,Fashion,StrideOn,2,$108.99,25%,$163.48,$134.05,$29.43,Cash
TX014463,2025-12-08,BR001,Central Mall,Phnom Penh,Central,CUS00512,55+,Male,PRD0059,Ballpoint Pen Set,Stationery,WriteWell,3,$3.49,15%,$8.90,$7.19,$1.71,Credit Card
TX014464,2025-12-08,BR008,City Hub,Sihanoukville,South,CUS00485,45-54,Female,PRD0051,Fresh Eggs (12pc),Grocery,FarmFresh,5,$5.99,10%,$26.96,$22.17,$4.79,Credit Card
TX014465,2025-12-08,BR004,North Point,Battambang,North,CUS01906,45-54,Male,PRD0014,Slim Fit Jeans,Fashion,Denim Co,2,$130.99,20%,$209.58,$166.17,$43.41,Cash
TX014466,2025-12-08,BR003,Riverside Center,Siem Reap,North,CUS02495,35-44,Female,PRD0018,Formal Shirt,Fashion,Denim Co,2,$18.99,30%,$26.59,$17.62,$8.97,Mobile Payment
TX014467,2025-12-09,BR007,West Gate,Pursat,West,CUS02123,55+,Female,PRD0035,Perfume 50ml,Beauty,Belle Cosmetics,2,$35.99,0%,$71.98,$55.57,$16.41,Mobile Payment
TX014468,2025-12-09,BR001,Central Mall,Phnom Penh,Central,CUS04007,55+,Female,PRD0015,Leather Handbag,Fashion,Belle Mode,1,$72.99,5%,$69.34,$38.40,$30.94,Credit Card
TX014469,2025-12-09,BR001,Central Mall,Phnom Penh,Central,CUS04171,18-24,Male,PRD0015,Leather Handbag,Fashion,Belle Mode,3,$66.99,30%,$140.68,$88.23,$52.45,Mobile Payment
